run_id,seed,executor,workload,block_size,num_accounts,threads,compute_cost,skew,elapsed_ns,throughput_tps,scheduling_ns,execution_ns,validation_ns,commit_ns,conflicts_detected,reexecutions,accepted_txs,rejected_txs,final_state_hash,correct_vs_sequential
0-hotspot-sequential-32-1000,42,sequential,hotspot,1000,10000,32,1000,1.1,2734627,365680.5845916098,0,1470644,0,283848,0,0,1000,0,fe6aaced548ad54177e227a11b5cd72356b5a582bbabda1e936fef246ee999f6,true
0-hotspot-static-32-1000,42,static,hotspot,1000,10000,32,1000,1.1,36053013,27736.932832770453,660057,2410541,0,576026,5994,0,1000,0,fe6aaced548ad54177e227a11b5cd72356b5a582bbabda1e936fef246ee999f6,true
0-hotspot-optimistic-32-1000,42,optimistic,hotspot,1000,10000,32,1000,1.1,4560110,219292.95565238557,0,3814939,200735,357133,0,999,1000,0,fe6aaced548ad54177e227a11b5cd72356b5a582bbabda1e936fef246ee999f6,true
0-zipfian-sequential-32-1000,42,sequential,zipfian,1000,10000,32,1000,1.1,2891544,345835.99627050466,0,1526835,0,284535,0,0,1000,0,c3e8ee121049859902fb9efc902b1f1f9ff3b1519dc3f50144655d369eb38267,true
0-zipfian-static-32-1000,42,static,zipfian,1000,10000,32,1000,1.1,26037556,38406.06238158451,978317,2687358,0,788710,1269,0,1000,0,c3e8ee121049859902fb9efc902b1f1f9ff3b1519dc3f50144655d369eb38267,true
0-zipfian-optimistic-32-1000,42,optimistic,zipfian,1000,10000,32,1000,1.1,3824253,261488.97575552663,0,3273930,169677,280267,0,872,1000,0,c3e8ee121049859902fb9efc902b1f1f9ff3b1519dc3f50144655d369eb38267,true
0-token-transfer-sequential-32-1000,42,sequential,token-transfer,1000,10000,32,1000,1.1,3705381,269877.78044956777,0,1601436,0,488491,0,0,1000,0,bbcfa924be04469e9cb0ccceeecc20cf11147b9785cdd1365f998ec6c6cd6019,true
0-token-transfer-static-32-1000,42,static,token-transfer,1000,10000,32,1000,1.1,6578286,152015.28179224802,1088205,2597044,0,772570,51,0,1000,0,bbcfa924be04469e9cb0ccceeecc20cf11147b9785cdd1365f998ec6c6cd6019,true
0-token-transfer-optimistic-32-1000,42,optimistic,token-transfer,1000,10000,32,1000,1.1,3863390,258840.03427042055,0,2379988,163989,481034,0,183,1000,0,bbcfa924be04469e9cb0ccceeecc20cf11147b9785cdd1365f998ec6c6cd6019,true
0-private-state-sequential-32-1000,42,sequential,private-state,1000,10000,32,1000,1.1,3103268,322240.94084043015,0,1508643,0,303844,0,0,842,158,4dc1b9cf6d171d2b24ea25fbe3eb7d827dcae0a4a146ba3e92d2491efbfd484b,true
0-private-state-static-32-1000,42,static,private-state,1000,10000,32,1000,1.1,36899414,27100.7013824122,789468,2308053,0,643651,3000,0,842,158,4dc1b9cf6d171d2b24ea25fbe3eb7d827dcae0a4a146ba3e92d2491efbfd484b,true
0-private-state-optimistic-32-1000,42,optimistic,private-state,1000,10000,32,1000,1.1,4663548,214429.01413258747,0,3391807,201339,421979,0,999,842,158,4dc1b9cf6d171d2b24ea25fbe3eb7d827dcae0a4a146ba3e92d2491efbfd484b,true
1-no-conflict-sequential-32-1000,43,sequential,no-conflict,1000,10000,32,1000,1.1,3372158,296546.01000309,0,1588703,0,375116,0,0,1000,0,72a85deaa7400a330ddc98c75d93d1bff21a27b64d8f4c22442b601d9d11cfe0,true
1-no-conflict-static-32-1000,43,static,no-conflict,1000,10000,32,1000,1.1,4465912,223918.4292032624,1061231,2132743,0,638917,0,0,1000,0,72a85deaa7400a330ddc98c75d93d1bff21a27b64d8f4c22442b601d9d11cfe0,true
1-no-conflict-optimistic-32-1000,43,optimistic,no-conflict,1000,10000,32,1000,1.1,4961391,201556.37803994888,0,2094298,204245,623082,0,0,1000,0,72a85deaa7400a330ddc98c75d93d1bff21a27b64d8f4c22442b601d9d11cfe0,true
1-hotspot-sequential-32-1000,43,sequential,hotspot,1000,10000,32,1000,1.1,2730925,366176.2955775058,0,1460099,0,275497,0,0,1000,0,45185c07d7992449281ee63a781a085974cb4781eea6a0b426fe84985d7fa22b,true
1-hotspot-static-32-1000,43,static,hotspot,1000,10000,32,1000,1.1,36888677,27108.589446024318,663710,2558996,0,596334,5994,0,1000,0,45185c07d7992449281ee63a781a085974cb4781eea6a0b426fe84985d7fa22b,true
1-hotspot-optimistic-32-1000,43,optimistic,hotspot,1000,10000,32,1000,1.1,4322543,231345.29835793423,0,3444723,164056,294775,0,999,1000,0,45185c07d7992449281ee63a781a085974cb4781eea6a0b426fe84985d7fa22b,true
1-zipfian-sequential-32-1000,43,sequential,zipfian,1000,10000,32,1000,1.1,3117708,320748.44725676684,0,1535964,0,287582,0,0,1000,0,cf09f453935728100a03fc02b958797292b5a4355d106aa6e3e1603077b29b22,true
1-zipfian-static-32-1000,43,static,zipfian,1000,10000,32,1000,1.1,23322997,42876.13637303987,990548,2814975,0,738032,1323,0,1000,0,cf09f453935728100a03fc02b958797292b5a4355d106aa6e3e1603077b29b22,true
1-zipfian-optimistic-32-1000,43,optimistic,zipfian,1000,10000,32,1000,1.1,4359012,229409.78368492678,0,3283748,179520,276610,0,876,1000,0,cf09f453935728100a03fc02b958797292b5a4355d106aa6e3e1603077b29b22,true
1-token-transfer-sequential-32-1000,43,sequential,token-transfer,1000,10000,32,1000,1.1,3424551,292009.08381857944,0,1591408,0,395334,0,0,1000,0,669dc9d3c63b53f619fe494a68186966810e2549b391a66b37c1ccc863422dd8,true
1-token-transfer-static-32-1000,43,static,token-transfer,1000,10000,32,1000,1.1,6920908,144489.7114656054,1065295,2583834,0,923761,63,0,1000,0,669dc9d3c63b53f619fe494a68186966810e2549b391a66b37c1ccc863422dd8,true
1-token-transfer-optimistic-32-1000,43,optimistic,token-transfer,1000,10000,32,1000,1.1,4800061,208330.68579753465,0,2460458,211963,643734,0,169,1000,0,669dc9d3c63b53f619fe494a68186966810e2549b391a66b37c1ccc863422dd8,true
1-private-state-sequential-32-1000,43,sequential,private-state,1000,10000,32,1000,1.1,3370276,296711.60462822625,0,1616013,0,339085,0,0,833,167,15c801c82838a1333a946311de375e73a118607d0dc2a9a5e415e457ddcc7cae,true
1-private-state-static-32-1000,43,static,private-state,1000,10000,32,1000,1.1,65511003,15264.61135085964,780323,2277573,0,884224,3003,0,833,167,15c801c82838a1333a946311de375e73a118607d0dc2a9a5e415e457ddcc7cae,true
1-private-state-optimistic-32-1000,43,optimistic,private-state,1000,10000,32,1000,1.1,4474220,223502.64403627894,0,3406602,193202,285531,0,999,833,167,15c801c82838a1333a946311de375e73a118607d0dc2a9a5e415e457ddcc7cae,true
2-no-conflict-sequential-32-1000,44,sequential,no-conflict,1000,10000,32,1000,1.1,3357634,297828.7687103478,0,1596234,0,374793,0,0,1000,0,72a85deaa7400a330ddc98c75d93d1bff21a27b64d8f4c22442b601d9d11cfe0,true
2-no-conflict-static-32-1000,44,static,no-conflict,1000,10000,32,1000,1.1,5733039,174427.5592752814,1068336,2090553,0,731084,0,0,1000,0,72a85deaa7400a330ddc98c75d93d1bff21a27b64d8f4c22442b601d9d11cfe0,true
2-no-conflict-optimistic-32-1000,44,optimistic,no-conflict,1000,10000,32,1000,1.1,3313455,301799.78300595604,0,2012067,150868,483701,0,0,1000,0,72a85deaa7400a330ddc98c75d93d1bff21a27b64d8f4c22442b601d9d11cfe0,true
2-hotspot-sequential-32-1000,44,sequential,hotspot,1000,10000,32,1000,1.1,2755709,362883.01848997845,0,1497537,0,267745,0,0,1000,0,19956aa732e245a6e10dacfa3a123890a8083896a5357a325fefb2436ba3543d,true
2-hotspot-static-32-1000,44,static,hotspot,1000,10000,32,1000,1.1,36429755,27450.08853339804,664850,2381809,0,587583,5997,0,1000,0,19956aa732e245a6e10dacfa3a123890a8083896a5357a325fefb2436ba3543d,true
2-hotspot-optimistic-32-1000,44,optimistic,hotspot,1000,10000,32,1000,1.1,4062567,246149.78657582757,0,3527120,185939,282037,0,999,1000,0,19956aa732e245a6e10dacfa3a123890a8083896a5357a325fefb2436ba3543d,true
2-zipfian-sequential-32-1000,44,sequential,zipfian,1000,10000,32,1000,1.1,2799312,357230.63381287974,0,1498476,0,278656,0,0,1000,0,be1f285a31782df3118d164a914f06853e0a7458305bcfd64be9d800dd88b63a,true
2-zipfian-static-32-1000,44,static,zipfian,1000,10000,32,1000,1.1,25379279,39402.22257692979,995308,2728312,0,741019,1338,0,1000,0,be1f285a31782df3118d164a914f06853e0a7458305bcfd64be9d800dd88b63a,true
2-zipfian-optimistic-32-1000,44,optimistic,zipfian,1000,10000,32,1000,1.1,4007723,249518.2426529977,0,3322940,175903,279391,0,870,1000,0,be1f285a31782df3118d164a914f06853e0a7458305bcfd64be9d800dd88b63a,true
2-token-transfer-sequential-32-1000,44,sequential,token-transfer,1000,10000,32,1000,1.1,3502811,285485.0004753325,0,1525310,0,454555,0,0,1000,0,4149360958f87b63ac3e460ba203cdfbe81f5951a83fbb26c472853c1e24ce10,true
2-token-transfer-static-32-1000,44,static,token-transfer,1000,10000,32,1000,1.1,6215430,160889.91429394265,1088831,2570404,0,789110,42,0,1000,0,4149360958f87b63ac3e460ba203cdfbe81f5951a83fbb26c472853c1e24ce10,true
2-token-transfer-optimistic-32-1000,44,optimistic,token-transfer,1000,10000,32,1000,1.1,4032546,247982.29208048712,0,2490355,181455,540317,0,162,1000,0,4149360958f87b63ac3e460ba203cdfbe81f5951a83fbb26c472853c1e24ce10,true
2-private-state-sequential-32-1000,44,sequential,private-state,1000,10000,32,1000,1.1,3130599,319427.6878003219,0,1545619,0,315214,0,0,860,140,e2c668e2fae8d5d013252154455317f5bd16c150b118ff19b4c1f2dcb0482646,true
2-private-state-static-32-1000,44,static,private-state,1000,10000,32,1000,1.1,39547638,25285.960188064833,776025,2291546,0,598949,2997,0,860,140,e2c668e2fae8d5d013252154455317f5bd16c150b118ff19b4c1f2dcb0482646,true
2-private-state-optimistic-32-1000,44,optimistic,private-state,1000,10000,32,1000,1.1,4976794,200932.56823569554,0,3318348,199941,286475,0,999,860,140,e2c668e2fae8d5d013252154455317f5bd16c150b118ff19b4c1f2dcb0482646,true
0-no-conflict-sequential-36-1000,42,sequential,no-conflict,1000,10000,36,1000,1.1,3391292,294872.86851147,0,1597883,0,377237,0,0,1000,0,72a85deaa7400a330ddc98c75d93d1bff21a27b64d8f4c22442b601d9d11cfe0,true
0-no-conflict-static-36-1000,42,static,no-conflict,1000,10000,36,1000,1.1,4337024,230572.85364342,1087471,2147203,0,510709,0,0,1000,0,72a85deaa7400a330ddc98c75d93d1bff21a27b64d8f4c22442b601d9d11cfe0,true
0-no-conflict-optimistic-36-1000,42,optimistic,no-conflict,1000,10000,36,1000,1.1,3270750,305740.27363754495,0,2122037,151693,383755,0,0,1000,0,72a85deaa7400a330ddc98c75d93d1bff21a27b64d8f4c22442b601d9d11cfe0,true
0-hotspot-sequential-36-1000,42,sequential,hotspot,1000,10000,36,1000,1.1,2748184,363876.65454714827,0,1492536,0,264025,0,0,1000,0,fe6aaced548ad54177e227a11b5cd72356b5a582bbabda1e936fef246ee999f6,true
0-hotspot-static-36-1000,42,static,hotspot,1000,10000,36,1000,1.1,34363113,29100.97231295663,665706,2476621,0,590002,5994,0,1000,0,fe6aaced548ad54177e227a11b5cd72356b5a582bbabda1e936fef246ee999f6,true
0-hotspot-optimistic-36-1000,42,optimistic,hotspot,1000,10000,36,1000,1.1,4968035,201286.8266829843,0,3596905,184271,272635,0,999,1000,0,fe6aaced548ad54177e227a11b5cd72356b5a582bbabda1e936fef246ee999f6,true
0-zipfian-sequential-36-1000,42,sequential,zipfian,1000,10000,36,1000,1.1,3002500,333055.78684429644,0,1547636,0,285105,0,0,1000,0,c3e8ee121049859902fb9efc902b1f1f9ff3b1519dc3f50144655d369eb38267,true
0-zipfian-static-36-1000,42,static,zipfian,1000,10000,36,1000,1.1,24658615,40553.77806093327,991146,2853413,0,778608,1269,0,1000,0,c3e8ee121049859902fb9efc902b1f1f9ff3b1519dc3f50144655d369eb38267,true
0-zipfian-optimistic-36-1000,42,optimistic,zipfian,1000,10000,36,1000,1.1,4244823,235581.08312172262,0,3486934,183114,315047,0,872,1000,0,c3e8ee121049859902fb9efc902b1f1f9ff3b1519dc3f50144655d369eb38267,true
0-token-transfer-sequential-36-1000,42,sequential,token-transfer,1000,10000,36,1000,1.1,3327981,300482.4847257241,0,1602691,0,375883,0,0,1000,0,bbcfa924be04469e9cb0ccceeecc20cf11147b9785cdd1365f998ec6c6cd6019,true
0-token-transfer-static-36-1000,42,static,token-transfer,1000,10000,36,1000,1.1,7954226,125719.33460276337,1097286,2672383,0,788146,51,0,1000,0,bbcfa924be04469e9cb0ccceeecc20cf11147b9785cdd1365f998ec6c6cd6019,true
0-token-transfer-optimistic-36-1000,42,optimistic,token-transfer,1000,10000,36,1000,1.1,4023021,248569.42084070653,0,2371888,156549,366998,0,183,1000,0,bbcfa924be04469e9cb0ccceeecc20cf11147b9785cdd1365f998ec6c6cd6019,true
0-private-state-sequential-36-1000,42,sequential,private-state,1000,10000,36,1000,1.1,3073206,325393.091123732,0,1506749,0,313336,0,0,842,158,4dc1b9cf6d171d2b24ea25fbe3eb7d827dcae0a4a146ba3e92d2491efbfd484b,true
0-private-state-static-36-1000,42,static,private-state,1000,10000,36,1000,1.1,39858921,25088.4864645483,779532,2272161,0,601815,3000,0,842,158,4dc1b9cf6d171d2b24ea25fbe3eb7d827dcae0a4a146ba3e92d2491efbfd484b,true
0-private-state-optimistic-36-1000,42,optimistic,private-state,1000,10000,36,1000,1.1,4951927,201941.5875880238,0,3398946,202491,362701,0,999,842,158,4dc1b9cf6d171d2b24ea25fbe3eb7d827dcae0a4a146ba3e92d2491efbfd484b,true
1-no-conflict-sequential-36-1000,43,sequential,no-conflict,1000,10000,36,1000,1.1,3366483,297045.9081480584,0,1608918,0,378391,0,0,1000,0,72a85deaa7400a330ddc98c75d93d1bff21a27b64d8f4c22442b601d9d11cfe0,true
1-no-conflict-static-36-1000,43,static,no-conflict,1000,10000,36,1000,1.1,4408881,226814.92197226462,1062058,2128992,0,489173,0,0,1000,0,72a85deaa7400a330ddc98c75d93d1bff21a27b64d8f4c22442b601d9d11cfe0,true
1-no-conflict-optimistic-36-1000,43,optimistic,no-conflict,1000,10000,36,1000,1.1,3582392,279143.09768445214,0,2193804,151876,395005,0,0,1000,0,72a85deaa7400a330ddc98c75d93d1bff21a27b64d8f4c22442b601d9d11cfe0,true
1-hotspot-sequential-36-1000,43,sequential,hotspot,1000,10000,36,1000,1.1,2761031,362183.5466534059,0,1510565,0,264452,0,0,1000,0,45185c07d7992449281ee63a781a085974cb4781eea6a0b426fe84985d7fa22b,true
1-hotspot-static-36-1000,43,static,hotspot,1000,10000,36,1000,1.1,36043487,27744.263478170134,668334,2390750,0,552112,5994,0,1000,0,45185c07d7992449281ee63a781a085974cb4781eea6a0b426fe84985d7fa22b,true
1-hotspot-optimistic-36-1000,43,optimistic,hotspot,1000,10000,36,1000,1.1,4291271,233031.19285638217,0,3480256,143600,260983,0,999,1000,0,45185c07d7992449281ee63a781a085974cb4781eea6a0b426fe84985d7fa22b,true
1-zipfian-sequential-36-1000,43,sequential,zipfian,1000,10000,36,1000,1.1,3012918,331904.1540460112,0,1530583,0,298506,0,0,1000,0,cf09f453935728100a03fc02b958797292b5a4355d106aa6e3e1603077b29b22,true
1-zipfian-static-36-1000,43,static,zipfian,1000,10000,36,1000,1.1,25316591,39499.78889337826,1002070,2781122,0,771159,1323,0,1000,0,cf09f453935728100a03fc02b958797292b5a4355d106aa6e3e1603077b29b22,true
1-zipfian-optimistic-36-1000,43,optimistic,zipfian,1000,10000,36,1000,1.1,4324651,231232.53182742378,0,3455261,180052,292240,0,876,1000,0,cf09f453935728100a03fc02b958797292b5a4355d106aa6e3e1603077b29b22,true
1-token-transfer-sequential-36-1000,43,sequential,token-transfer,1000,10000,36,1000,1.1,3275605,305287.114899385,0,1596796,0,387779,0,0,1000,0,669dc9d3c63b53f619fe494a68186966810e2549b391a66b37c1ccc863422dd8,true
1-token-transfer-static-36-1000,43,static,token-transfer,1000,10000,36,1000,1.1,7916708,126315.12997574244,1055047,2741306,0,833953,63,0,1000,0,669dc9d3c63b53f619fe494a68186966810e2549b391a66b37c1ccc863422dd8,true
1-token-transfer-optimistic-36-1000,43,optimistic,token-transfer,1000,10000,36,1000,1.1,4275233,233905.38012781995,0,2388856,182647,508038,0,169,1000,0,669dc9d3c63b53f619fe494a68186966810e2549b391a66b37c1ccc863422dd8,true
1-private-state-sequential-36-1000,43,sequential,private-state,1000,10000,36,1000,1.1,3069492,325786.8077193229,0,1505201,0,306331,0,0,833,167,15c801c82838a1333a946311de375e73a118607d0dc2a9a5e415e457ddcc7cae,true
1-private-state-static-36-1000,43,static,private-state,1000,10000,36,1000,1.1,62468625,16008.036034089113,779495,2267586,0,777331,3003,0,833,167,15c801c82838a1333a946311de375e73a118607d0dc2a9a5e415e457ddcc7cae,true
1-private-state-optimistic-36-1000,43,optimistic,private-state,1000,10000,36,1000,1.1,4885000,204708.29068577278,0,3440866,192374,368806,0,999,833,167,15c801c82838a1333a946311de375e73a118607d0dc2a9a5e415e457ddcc7cae,true
2-no-conflict-sequential-36-1000,44,sequential,no-conflict,1000,10000,36,1000,1.1,3387924,295166.00726580643,0,1630552,0,379475,0,0,1000,0,72a85deaa7400a330ddc98c75d93d1bff21a27b64d8f4c22442b601d9d11cfe0,true
2-no-conflict-static-36-1000,44,static,no-conflict,1000,10000,36,1000,1.1,4478439,223292.08905156463,1079405,2096048,0,573440,0,0,1000,0,72a85deaa7400a330ddc98c75d93d1bff21a27b64d8f4c22442b601d9d11cfe0,true
2-no-conflict-optimistic-36-1000,44,optimistic,no-conflict,1000,10000,36,1000,1.1,3640766,274667.4738228164,0,2165195,153168,454815,0,0,1000,0,72a85deaa7400a330ddc98c75d93d1bff21a27b64d8f4c22442b601d9d11cfe0,true
2-hotspot-sequential-36-1000,44,sequential,hotspot,1000,10000,36,1000,1.1,2753806,363133.786475881,0,1487270,0,280433,0,0,1000,0,19956aa732e245a6e10dacfa3a123890a8083896a5357a325fefb2436ba3543d,true
2-hotspot-static-36-1000,44,static,hotspot,1000,10000,36,1000,1.1,36497074,27399.456734531654,669465,2419431,0,592527,5997,0,1000,0,19956aa732e245a6e10dacfa3a123890a8083896a5357a325fefb2436ba3543d,true
2-hotspot-optimistic-36-1000,44,optimistic,hotspot,1000,10000,36,1000,1.1,4766876,209780.99703034022,0,3690047,173692,276102,0,999,1000,0,19956aa732e245a6e10dacfa3a123890a8083896a5357a325fefb2436ba3543d,true
2-zipfian-sequential-36-1000,44,sequential,zipfian,1000,10000,36,1000,1.1,3021583,330952.3517970547,0,1550770,0,291920,0,0,1000,0,be1f285a31782df3118d164a914f06853e0a7458305bcfd64be9d800dd88b63a,true
2-zipfian-static-36-1000,44,static,zipfian,1000,10000,36,1000,1.1,23235826,43036.98951782475,978837,2821357,0,744067,1338,0,1000,0,be1f285a31782df3118d164a914f06853e0a7458305bcfd64be9d800dd88b63a,true
2-zipfian-optimistic-36-1000,44,optimistic,zipfian,1000,10000,36,1000,1.1,4214886,237254.3409240487,0,3505115,190231,304858,0,870,1000,0,be1f285a31782df3118d164a914f06853e0a7458305bcfd64be9d800dd88b63a,true
2-token-transfer-sequential-36-1000,44,sequential,token-transfer,1000,10000,36,1000,1.1,3365363,297144.7656612377,0,1594161,0,383824,0,0,1000,0,4149360958f87b63ac3e460ba203cdfbe81f5951a83fbb26c472853c1e24ce10,true
2-token-transfer-static-36-1000,44,static,token-transfer,1000,10000,36,1000,1.1,7334326,136345.18018424595,1084952,2645956,0,732861,42,0,1000,0,4149360958f87b63ac3e460ba203cdfbe81f5951a83fbb26c472853c1e24ce10,true
2-token-transfer-optimistic-36-1000,44,optimistic,token-transfer,1000,10000,36,1000,1.1,4130865,242080.04860967374,0,2367420,168267,466081,0,162,1000,0,4149360958f87b63ac3e460ba203cdfbe81f5951a83fbb26c472853c1e24ce10,true
2-private-state-sequential-36-1000,44,sequential,private-state,1000,10000,36,1000,1.1,3234784,309139.6519829454,0,1552261,0,319713,0,0,860,140,e2c668e2fae8d5d013252154455317f5bd16c150b118ff19b4c1f2dcb0482646,true
2-private-state-static-36-1000,44,static,private-state,1000,10000,36,1000,1.1,55154492,18130.889502164213,784903,2212082,0,751260,2997,0,860,140,e2c668e2fae8d5d013252154455317f5bd16c150b118ff19b4c1f2dcb0482646,true
2-private-state-optimistic-36-1000,44,optimistic,private-state,1000,10000,36,1000,1.1,5089328,196489.59548294,0,3628794,231470,368107,0,999,860,140,e2c668e2fae8d5d013252154455317f5bd16c150b118ff19b4c1f2dcb0482646,true
0-no-conflict-sequential-1-5000,42,sequential,no-conflict,5000,10002,1,1000,1.1,14612910,342163.196789688,0,7466673,0,2953212,0,0,5000,0,29481b2e81cfe84b53c9e165e5632619de0e71348240589bc62f39f74739d466,true
0-no-conflict-static-1-5000,42,static,no-conflict,5000,10002,1,1000,1.1,24976324,200189.5875469905,6475110,9725289,0,2879736,0,0,5000,0,29481b2e81cfe84b53c9e165e5632619de0e71348240589bc62f39f74739d466,true
0-no-conflict-optimistic-1-5000,42,optimistic,no-conflict,5000,10002,1,1000,1.1,19411049,257585.25466604097,0,10078330,629228,2614791,0,0,5000,0,29481b2e81cfe84b53c9e165e5632619de0e71348240589bc62f39f74739d466,true
0-hotspot-sequential-1-5000,42,sequential,hotspot,5000,10000,1,1000,1.1,10095479,495271.20010848425,0,6974049,0,1226682,0,0,5000,0,62845b590c70ab78a088bce36d6fffe360f50137eb8769e3850c457ea3089783,true
0-hotspot-static-1-5000,42,static,hotspot,5000,10000,1,1000,1.1,170430935,29337.3969930987,3047176,10998396,0,2734032,29994,0,5000,0,62845b590c70ab78a088bce36d6fffe360f50137eb8769e3850c457ea3089783,true
0-hotspot-optimistic-1-5000,42,optimistic,hotspot,5000,10000,1,1000,1.1,21459272,232999.5164794034,0,16050979,858531,1235732,0,4999,5000,0,62845b590c70ab78a088bce36d6fffe360f50137eb8769e3850c457ea3089783,true
0-zipfian-sequential-1-5000,42,sequential,zipfian,5000,10000,1,1000,1.1,9980569,500973.4414941673,0,7044963,0,1167867,0,0,5000,0,e033f3beab2d9a552b0bcb8473aa175ac1aabf218007e42d7962dbf0fa6c659b,true
0-zipfian-static-1-5000,42,static,zipfian,5000,10000,1,1000,1.1,70269319,71154.80939839478,4341439,10217204,0,1937027,6357,0,5000,0,e033f3beab2d9a552b0bcb8473aa175ac1aabf218007e42d7962dbf0fa6c659b,true
0-zipfian-optimistic-1-5000,42,optimistic,zipfian,5000,10000,1,1000,1.1,21110536,236848.5575164932,0,15756104,768430,1183577,0,4733,5000,0,e033f3beab2d9a552b0bcb8473aa175ac1aabf218007e42d7962dbf0fa6c659b,true
0-token-transfer-sequential-1-5000,42,sequential,token-transfer,5000,10000,1,1000,1.1,11557386,432623.7784218681,0,7183547,0,1604075,0,0,5000,0,ab80886b82eb235ee974eff3420b53d7af3d8eed051809a788130e42afd82d74,true
0-token-transfer-static-1-5000,42,static,token-transfer,5000,10000,1,1000,1.1,25149001,198815.05432362898,4742618,8657540,0,2655801,276,0,5000,0,ab80886b82eb235ee974eff3420b53d7af3d8eed051809a788130e42afd82d74,true
0-token-transfer-optimistic-1-5000,42,optimistic,token-transfer,5000,10000,1,1000,1.1,20154032,248089.3153290617,0,13173623,719234,1681882,0,2836,5000,0,ab80886b82eb235ee974eff3420b53d7af3d8eed051809a788130e42afd82d74,true
0-private-state-sequential-1-5000,42,sequential,private-state,5000,10000,1,1000,1.1,11354324,440360.8704490025,0,6859642,0,1363709,0,0,4222,778,8a1d97768621e5efa446259c261cd12c948a834a53503097192550d40ebb2157,true
0-private-state-static-1-5000,42,static,private-state,5000,10000,1,1000,1.1,287793602,17373.562043259044,3340986,10840244,0,3233165,15000,0,4222,778,8a1d97768621e5efa446259c261cd12c948a834a53503097192550d40ebb2157,true
0-private-state-optimistic-1-5000,42,optimistic,private-state,5000,10000,1,1000,1.1,22721404,220056.8239533085,0,15775477,923577,1411482,0,4999,4222,778,8a1d97768621e5efa446259c261cd12c948a834a53503097192550d40ebb2157,true
1-no-conflict-sequential-1-5000,43,sequential,no-conflict,5000,10002,1,1000,1.1,12413928,402773.40097348724,0,7104776,0,1901257,0,0,5000,0,29481b2e81cfe84b53c9e165e5632619de0e71348240589bc62f39f74739d466,true
1-no-conflict-static-1-5000,43,static,no-conflict,5000,10002,1,1000,1.1,22573155,221502.0452391347,5071670,9025998,0,2503003,0,0,5000,0,29481b2e81cfe84b53c9e165e5632619de0e71348240589bc62f39f74739d466,true
1-no-conflict-optimistic-1-5000,43,optimistic,no-conflict,5000,10002,1,1000,1.1,17594530,284179.2307040881,0,9106988,625270,2292212,0,0,5000,0,29481b2e81cfe84b53c9e165e5632619de0e71348240589bc62f39f74739d466,true
1-hotspot-sequential-1-5000,43,sequential,hotspot,5000,10000,1,1000,1.1,9951717,502425.862793325,0,6977259,0,1221153,0,0,5000,0,835b9bd2a10e75547b0e2168e9b51eafd0c030304fba2da9a498a3af91aa82ec,true
1-hotspot-static-1-5000,43,static,hotspot,5000,10000,1,1000,1.1,170088102,29396.53004064917,2879616,10863320,0,2679757,29994,0,5000,0,835b9bd2a10e75547b0e2168e9b51eafd0c030304fba2da9a498a3af91aa82ec,true
1-hotspot-optimistic-1-5000,43,optimistic,hotspot,5000,10000,1,1000,1.1,21085398,237130.92823763628,0,15891678,744773,1232782,0,4999,5000,0,835b9bd2a10e75547b0e2168e9b51eafd0c030304fba2da9a498a3af91aa82ec,true
1-zipfian-sequential-1-5000,43,sequential,zipfian,5000,10000,1,1000,1.1,9996815,500159.3007372849,0,7054420,0,1171949,0,0,5000,0,b22615982199ebf23bbe2655618ab91aa7ff6cce411f2153dd7317ed5df2271f,true
1-zipfian-static-1-5000,43,static,zipfian,5000,10000,1,1000,1.1,72363075,69096.01340186276,4287202,10265660,0,2157222,6531,0,5000,0,b22615982199ebf23bbe2655618ab91aa7ff6cce411f2153dd7317ed5df2271f,true
1-zipfian-optimistic-1-5000,43,optimistic,zipfian,5000,10000,1,1000,1.1,20956775,238586.32828763014,0,15636179,806179,1192929,0,4745,5000,0,b22615982199ebf23bbe2655618ab91aa7ff6cce411f2153dd7317ed5df2271f,true
1-token-transfer-sequential-1-5000,43,sequential,token-transfer,5000,10000,1,1000,1.1,11638627,429603.9386776464,0,7178476,0,1606045,0,0,5000,0,9c120b8b320446e3e2072b94f7ddb08bd11d5c92f0c48dfdf623818a7d7f16c5,true
1-token-transfer-static-1-5000,43,static,token-transfer,5000,10000,1,1000,1.1,25075169,199400.4507008507,4897777,8715328,0,2372543,306,0,5000,0,9c120b8b320446e3e2072b94f7ddb08bd11d5c92f0c48dfdf623818a7d7f16c5,true
1-token-transfer-optimistic-1-5000,43,optimistic,token-transfer,5000,10000,1,1000,1.1,19917739,251032.50926222096,0,13081949,688005,1663456,0,2791,5000,0,9c120b8b320446e3e2072b94f7ddb08bd11d5c92f0c48dfdf623818a7d7f16c5,true
1-private-state-sequential-1-5000,43,sequential,private-state,5000,10000,1,1000,1.1,11382389,439275.0941827766,0,6867764,0,1353835,0,0,4207,793,5d6405710c6b137efcdef37f931db6206e0d57e130d7870c5faf99099e24d9d1,true
1-private-state-static-1-5000,43,static,private-state,5000,10000,1,1000,1.1,304319051,16430.12484289063,3359966,10656837,0,3253237,15012,0,4207,793,5d6405710c6b137efcdef37f931db6206e0d57e130d7870c5faf99099e24d9d1,true
1-private-state-optimistic-1-5000,43,optimistic,private-state,5000,10000,1,1000,1.1,22380909,223404.68834398102,0,15624367,858347,1389201,0,4999,4207,793,5d6405710c6b137efcdef37f931db6206e0d57e130d7870c5faf99099e24d9d1,true
